"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Nu_Tilde","Pressure","Temperature","Mach","Pressure_Coefficient","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus","Eddy_Viscosity"
33, 8.947947963057116e-01, 2.775975144099621e-02, 9.243947603453776e-01, 9.192083708089573e-01, -1.306226760468872e-01, 2.724634174602840e+00, 1.647159052785061e-06, 9.033518960446596e-01, 9.772360627694862e-01, 8.586852194574434e-01, -2.269374094940838e-01, 4.862806163107676e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.214718606974245e-07
34, 8.901200081163464e-01, 2.841644534405282e-02, 9.201801566504546e-01, 9.210159949960894e-01, -1.279352616908955e-01, 2.713807498947895e+00, 1.632783195788460e-06, 8.975950404782094e-01, 9.754557669940881e-01, 8.647219055172432e-01, -2.404549627167057e-01, 4.856399127813665e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.159769155847944e-07
35, 8.854209745315383e-01, 2.906155225150317e-02, 9.164785768575568e-01, 9.225495626053535e-01, -1.251764550099528e-01, 2.704259222284088e+00, 1.618223359434445e-06, 8.925521119451523e-01, 9.738930450568259e-01, 8.699798153522772e-01, -2.522961586710992e-01, 4.850770130501816e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.108017473977820e-07
36, 8.806976281353416e-01, 2.969508807062228e-02, 9.123720576996687e-01, 9.240189987868281e-01, -1.225289108004969e-01, 2.693783238596938e+00, 1.605186366743189e-06, 8.870593163260205e-01, 9.722561194635133e-01, 8.756684025102635e-01, -2.651936782050800e-01, 4.844868844313354e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.060754237405351e-07
37, 8.759498993635710e-01, 3.031707307585930e-02, 9.093239944470289e-01, 9.252573690905890e-01, -1.197461328031312e-01, 2.685809848902270e+00, 1.591090415471823e-06, 8.828761518211662e-01, 9.709148303713838e-01, 8.800275484112599e-01, -2.750160800667649e-01, 4.840029534057758e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.016720537352386e-07
38, 8.711777193826549e-01, 3.092753087792195e-02, 9.063012051273323e-01, 9.264118887683551e-01, -1.170443021222172e-01, 2.677922418647351e+00, 1.578791714528905e-06, 8.787520642533168e-01, 9.696026655176465e-01, 8.843199355674221e-01, -2.846997645972651e-01, 4.835291962977250e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 9.780176880344786e-08
39, 8.663810183526059e-01, 3.152648908428797e-02, 9.039749353972349e-01, 9.276457620868973e-01, -1.143474810635847e-01, 2.671995507170934e+00, 1.566842586690465e-06, 8.755180637548970e-01, 9.685202868707493e-01, 8.879367758852253e-01, -2.922934541305132e-01, 4.831381544656788e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 9.433974167092087e-08
40, 8.615597255747479e-01, 3.211397912036077e-02, 9.017799885898553e-01, 9.286572253823383e-01, -1.117021380547051e-01, 2.666467918382618e+00, 1.555998067155842e-06, 8.725527862466536e-01, 9.675894312215717e-01, 8.911780360886159e-01, -2.992561607808454e-01, 4.828016745348223e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 9.122944226111400e-08
41, 8.567134973279391e-01, 3.269006812566767e-02, 9.000181122764044e-01, 9.300375222816152e-01, -1.091275052307300e-01, 2.662316070169988e+00, 1.546537653399845e-06, 8.700684372589588e-01, 9.667232530002154e-01, 8.943415072147785e-01, -3.050896091411694e-01, 4.824884238162576e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 8.866488020469678e-08
42, 8.518423159729674e-01, 3.325478667257706e-02, 8.985628986951318e-01, 9.307196528040941e-01, -1.064466251970484e-01, 2.658494578179438e+00, 1.536107295349516e-06, 8.680703906650022e-01, 9.660652492169329e-01, 8.964480824943963e-01, -3.097811809312430e-01, 4.822503620043352e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 8.597289666320846e-08
43, 8.469463149804038e-01, 3.380815265468828e-02, 8.968518590352452e-01, 9.317609887135759e-01, -1.039235207954253e-01, 2.654210159917776e+00, 1.526873720161531e-06, 8.656698327631861e-01, 9.652316868634224e-01, 8.992669748561298e-01, -3.154178811797077e-01, 4.819486640932645e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 8.349014910605357e-08
44, 8.420254208105373e-01, 3.435021300103058e-02, 8.969316288468703e-01, 9.325123119418227e-01, -1.012143206103223e-01, 2.654497782263440e+00, 1.517396039415466e-06, 8.656139138727967e-01, 9.650834980428366e-01, 8.996881280146234e-01, -3.155491831670970e-01, 4.818950148647203e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 8.149972176500935e-08
45, 8.370795593293147e-01, 3.488101807349021e-02, 8.959694527702384e-01, 9.340481105776051e-01, -9.894293767955901e-02, 2.652813767122942e+00, 1.513375802426345e-06, 8.641912084615517e-01, 9.645320002702862e-01, 9.021458226255293e-01, -3.188898082522031e-01, 4.816953172093026e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 8.026352976091011e-08
46, 8.321086551512067e-01, 3.540062261523994e-02, 8.955596889115339e-01, 9.340925144668407e-01, -9.631501198646963e-02, 2.651522798536336e+00, 1.505047273486396e-06, 8.636807810725780e-01, 9.644033689393705e-01, 9.023987077208567e-01, -3.200883322236829e-01, 4.816487312678424e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 7.834117063094609e-08
47, 8.271126320131614e-01, 3.590908473510809e-02, 8.936907902469542e-01, 9.344099622877825e-01, -9.389738598399353e-02, 2.646451902573304e+00, 1.498337132466332e-06, 8.612107743757550e-01, 9.636563157798415e-01, 9.047046300672312e-01, -3.258881037481098e-01, 4.813781104113017e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 7.638435100496085e-08
48, 8.220914129883105e-01, 3.640646692273169e-02, 8.944429642963198e-01, 9.348650097482517e-01, -9.117919694916271e-02, 2.648086741684327e+00, 1.490718652634997e-06, 8.619529766253186e-01, 9.636757300712160e-01, 9.041128052159091e-01, -3.241453540309041e-01, 4.813851446285233e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 7.496767496371481e-08
49, 8.170449201590864e-01, 3.689283498217572e-02, 8.927307016961261e-01, 9.360179608365365e-01, -8.905115472377685e-02, 2.644210871362731e+00, 1.489523519974338e-06, 8.596269210394459e-01, 9.629185144032961e-01, 9.071133266240130e-01, -3.296071169356487e-01, 4.811107348902263e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 7.393484214252167e-08
50, 8.119730747179174e-01, 3.736825913912071e-02, 8.918497979075585e-01, 9.366974801580574e-01, -8.664994615721075e-02, 2.642146258892381e+00, 1.484718720917481e-06, 8.584146883361243e-01, 9.625103805036689e-01, 9.086386335739944e-01, -3.324535354181358e-01, 4.809627838615720e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 7.258751913029392e-08
51, 8.068757960996482e-01, 3.783281296219673e-02, 8.895109949104124e-01, 9.369153196425193e-01, -8.439741707201801e-02, 2.635882572064055e+00, 1.481411812889755e-06, 8.553823032803128e-01, 9.616320744483469e-01, 9.114554489242013e-01, -3.395738159098506e-01, 4.806442828995626e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 7.117135847659050e-08
52, 8.017530038544752e-01, 3.828657431906710e-02, 8.886754064108923e-01, 9.366258251276826e-01, -8.182940945010223e-02, 2.633008993088296e+00, 1.477291120458646e-06, 8.542639209102707e-01, 9.612777789816421e-01, 9.119807166158476e-01, -3.421998663701731e-01, 4.805157619816607e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 6.999883590283778e-08
53, 7.966046149741461e-01, 3.872962447124817e-02, 8.857769628403783e-01, 9.365425127881195e-01, -7.957293711167261e-02, 2.625123686778520e+00, 1.476424463354953e-06, 8.505762963286313e-01, 9.602601241751978e-01, 9.151801679183300e-01, -3.508587012101266e-01, 4.801464712755911e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 6.877800253545848e-08
54, 7.914305467400516e-01, 3.916204889110202e-02, 8.830427996610619e-01, 9.370523723054174e-01, -7.736809339677173e-02, 2.618041145043098e+00, 1.476909520556517e-06, 8.469876648809633e-01, 9.591694368676835e-01, 9.188522992652142e-01, -3.592850923242150e-01, 4.797504544131945e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 6.802935656139245e-08
55, 7.862307145065062e-01, 3.958393639634092e-02, 8.804594431484610e-01, 9.369237367887022e-01, -7.505700105088857e-02, 2.610957566346775e+00, 1.477916518548682e-06, 8.437015189826846e-01, 9.582514283289045e-01, 9.216801753917997e-01, -3.670012233899581e-01, 4.794169556247966e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 6.747398617883116e-08
56, 7.810050326995673e-01, 3.999537998946347e-02, 8.767176642218334e-01, 9.368320522067465e-01, -7.291151341265585e-02, 2.600775185843779e+00, 1.481654118322425e-06, 8.388836815856909e-01, 9.568458761809898e-01, 9.260369134622154e-01, -3.783138875136401e-01, 4.789060207018139e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 6.705113669521482e-08
57, 7.757534145808338e-01, 4.039647599855006e-02, 8.731295774369624e-01, 9.358608701909292e-01, -7.053645084354909e-02, 2.590414136924071e+00, 1.481984574391549e-06, 8.344061491902356e-01, 9.556498494067766e-01, 9.292856670850989e-01, -3.888274885173392e-01, 4.784709464946479e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 6.603233485758757e-08
58, 7.704757720507190e-01, 4.078732476982961e-02, 8.694964927646663e-01, 9.369270588641725e-01, -6.850871362162708e-02, 2.581194443001257e+00, 1.489355322551370e-06, 8.294808094570527e-01, 9.539783269506020e-01, 9.348944643792763e-01, -4.003925766482279e-01, 4.778624333943419e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 6.643831955015689e-08
59, 7.651720157556672e-01, 4.116803007350861e-02, 8.682143449967918e-01, 9.370197065751951e-01, -6.626521113165902e-02, 2.577808882326661e+00, 1.497884539107877e-06, 8.278564648431368e-01, 9.535162251277890e-01, 9.364336145304832e-01, -4.042066665653781e-01, 4.776941097672073e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 6.761296263277028e-08
60, 7.598420555696141e-01, 4.153869937552081e-02, 8.637198379033459e-01, 9.364348645047343e-01, -6.440865853898671e-02, 2.565748192141033e+00, 1.510655147189104e-06, 8.222843423624838e-01, 9.520266946265289e-01, 9.413279502546105e-01, -4.172904518585427e-01, 4.771512527696854e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 6.862692986863911e-08
61, 7.544857993690607e-01, 4.189944376210517e-02, 8.614177451390611e-01, 9.342858999974482e-01, -6.197389487721559e-02, 2.557843019795704e+00, 1.515823146589187e-06, 8.195818687050730e-01, 9.514336955907097e-01, 9.418159962532441e-01, -4.236360742343548e-01, 4.769350137045735e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 6.893989301501595e-08
62, 7.491031543241252e-01, 4.225037765350854e-02, 8.586342257219163e-01, 9.354349248334297e-01, -6.015141733420511e-02, 2.550730541249023e+00, 1.531876179369509e-06, 8.156284224686436e-01, 9.499137095110383e-01, 9.466628165204312e-01, -4.329190793917450e-01, 4.763804291787234e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 7.120262655519332e-08
63, 7.436940261506173e-01, 4.259161923259254e-02, 8.585625950451358e-01, 9.355362136268853e-01, -5.797950083374396e-02, 2.550557305021409e+00, 1.548343438973096e-06, 8.155576746300494e-01, 9.499105590398734e-01, 9.467072374263783e-01, -4.330852009250273e-01, 4.763792792193965e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 7.425959610555516e-08
64, 7.382583191991223e-01, 4.292328964993946e-02, 8.556215222094951e-01, 9.373435311698884e-01, -5.645122304325390e-02, 2.544037232031616e+00, 1.570990933229238e-06, 8.114958055479826e-01, 9.484284633846455e-01, 9.524385166206293e-01, -4.426227915187785e-01, 4.758380792527579e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 7.788544281768586e-08
65, 7.327959365980174e-01, 4.324551397782177e-02, 8.565835411899813e-01, 9.358564677327442e-01, -5.420787564231053e-02, 2.545248540898949e+00, 1.584289245863872e-06, 8.129201712019937e-01, 9.490261394383906e-01, 9.494317441679566e-01, -4.392782680520483e-01, 4.760563780460378e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 8.095266158977353e-08
66, 7.273067800206862e-01, 4.355841985658478e-02, 8.572431106916678e-01, 9.375645049039975e-01, -5.256267009625221e-02, 2.547680679220190e+00, 1.608188227481265e-06, 8.133453258203975e-01, 9.487919070754021e-01, 9.504495866183342e-01, -4.382799713055379e-01, 4.759708340287378e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 8.617793901075668e-08
67, 7.217907496507967e-01, 4.386213894084484e-02, 8.593594771152544e-01, 9.376941774127668e-01, -5.064260382729104e-02, 2.553484604429933e+00, 1.629245314416025e-06, 8.161630699798458e-01, 9.497341819276693e-01, 9.476626268696700e-01, -4.316636846533160e-01, 4.763148963558227e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 9.148286088801068e-08
68, 7.162477449055379e-01, 4.415680513246412e-02, 8.567244747050665e-01, 9.385414788142230e-01, -4.936853273988490e-02, 2.547543296529359e+00, 1.651424510107665e-06, 8.128139508875378e-01, 9.487460378289704e-01, 9.518604600226083e-01, -4.395276817705978e-01, 4.759540808477676e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 9.587820444107199e-08
69, 7.106776630756821e-01, 4.444255622103976e-02, 8.589043668683441e-01, 9.362451293073613e-01, -4.693388105069128e-02, 2.550771332632272e+00, 1.656016463183448e-06, 8.156855819445609e-01, 9.496814935504828e-01, 9.465351871434213e-01, -4.327848644111936e-01, 4.762956623477063e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 9.853090683360112e-08
70, 7.050804007084360e-01, 4.471953221814196e-02, 8.595736941503630e-01, 9.387597269941285e-01, -4.559913168430862e-02, 2.553936678277001e+00, 1.675210213981581e-06, 8.160427636109978e-01, 9.493575352112271e-01, 9.484275305136325e-01, -4.319461735441960e-01, 4.761773885904049e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.037982802320514e-07
71, 6.994558526802674e-01, 4.498787650955187e-02, 8.633298435603395e-01, 9.399646601739168e-01, -4.362605602880857e-02, 2.564234315853668e+00, 1.681550536549049e-06, 8.205724041156562e-01, 9.504738081700580e-01, 9.448610234372689e-01, -4.213102185694181e-01, 4.765848406909922e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.074044260514765e-07
72, 6.938039125275651e-01, 4.524773497537585e-02, 8.619793169820382e-01, 9.414850247233184e-01, -4.300675088843766e-02, 2.564440373416277e+00, 1.696279384947992e-06, 8.196821944650947e-01, 9.509302350025819e-01, 9.476126734599318e-01, -4.234005013968848e-01, 4.767513707467882e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.117231656919073e-07
73, 6.881244722185450e-01, 4.549925610680096e-02, 8.756318384683363e-01, 9.434438664498950e-01, -4.060765684377427e-02, 2.601977962802220e+00, 1.691151790559360e-06, 8.371130474012498e-01, 9.560102895133828e-01, 9.321829099123236e-01, -3.824714769389269e-01, 4.786020919301213e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.192693720581578e-07
74, 6.824174231779749e-01, 4.574259122475546e-02, 9.003260620752848e-01, 9.438574866154543e-01, -3.901712819652983e-02, 2.668966928485841e+00, 1.718621887600030e-06, 8.693498594747241e-01, 9.655944619339806e-01, 9.024350445883460e-01, -3.067768867410442e-01, 4.820799826867550e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.399539741425444e-07
75, 6.766826540350044e-01, 4.597789349714407e-02, 9.291276457175697e-01, 9.514089478220376e-01, -3.692143325414596e-02, 2.752151226794683e+00, 1.758342247611405e-06, 9.057221408027220e-01, 9.748091610203122e-01, 8.771922908854224e-01, -2.213718869101109e-01, 4.854070588210009e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.721389513697323e-07
76, 6.709200535735735e-01, 4.620531909818289e-02, 9.595637872082807e-01, 9.349637501774423e-01, -3.449952201250112e-02, 2.824397649453719e+00, 1.735721878374423e-06, 9.473121098581974e-01, 9.872320344792003e-01, 8.293593468004051e-01, -1.237153426829216e-01, 4.898668732309453e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.749140844223383e-07
77, 6.651295080150869e-01, 4.642502551375732e-02, 9.736392866618694e-01, 9.480984148322501e-01, -3.538546263727140e-02, 2.875624850310380e+00, 1.829052170874716e-06, 9.653472256374293e-01, 9.914834362807303e-01, 8.270863461683252e-01, -8.136746116880518e-02, 4.913864518433452e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.173247573937555e-07
78, 6.593109025161837e-01, 4.663717293629790e-02, 9.803486263181039e-01, 9.351604178146019e-01, -3.292608219142897e-02, 2.885102015772437e+00, 1.760485668905566e-06, 9.754086115102358e-01, 9.949609611568272e-01, 8.087374581809670e-01, -5.774252956176427e-02, 4.926269154253278e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.876607624194226e-07
79, 6.534641186390697e-01, 4.684192297525250e-02, 9.601591781603080e-01, 9.352304462396318e-01, -3.391250594582718e-02, 2.829860405659971e+00, 1.765189843508496e-06, 9.495148181397826e-01, 9.889139631608580e-01, 8.283568335829047e-01, -1.185432090265273e-01, 4.904684494158657e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.699846498571466e-07
80, 6.475882907701398e-01, 4.703946353190596e-02, 9.446412916499020e-01, 9.316078300908828e-01, -3.057373847710468e-02, 2.779669481401017e+00, 1.676572302753304e-06, 9.279190470945750e-01, 9.822977836104115e-01, 8.414229527674427e-01, -1.692517913624144e-01, 4.880989701034778e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.333840494460735e-07
81, 6.416840424892538e-01, 4.722993319594362e-02, 9.193342762128774e-01, 9.317824014202054e-01, -3.026892752427144e-02, 2.709450740706967e+00, 1.660436485663728e-06, 8.947011606390677e-01, 9.732054855223239e-01, 8.687679445484806e-01, -2.472500219802111e-01, 4.848292031468852e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.135273091409870e-07
82, 6.357512540533153e-01, 4.741349767593238e-02, 9.016848186569307e-01, 9.431552835055539e-01, -2.899114578571128e-02, 2.669383016887604e+00, 1.645589966670605e-06, 8.702601677428854e-01, 9.651489630702081e-01, 9.002690659684761e-01, -3.046394107662126e-01, 4.819187158820386e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.048212711958007e-07
83, 6.297898036047056e-01, 4.759032463098979e-02, 8.928345465337750e-01, 9.336254012105550e-01, -2.697122308483774e-02, 2.640180676785592e+00, 1.622774000961528e-06, 8.606533456632087e-01, 9.639561428312754e-01, 9.005133667867483e-01, -3.271969905531870e-01, 4.814867360859996e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 9.586108609923492e-08
84, 6.237995684195460e-01, 4.776058175995682e-02, 8.811092254978141e-01, 9.385653971166837e-01, -2.612407022903327e-02, 2.612517638020392e+00, 1.654649379585887e-06, 8.448984997195800e-01, 9.589032497556977e-01, 9.197113442167978e-01, -3.641906177336809e-01, 4.796537695340636e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.004941049795836e-07
85, 6.177804245670211e-01, 4.792443787487305e-02, 8.690756959712815e-01, 9.191695559604967e-01, -2.466364326235220e-02, 2.568122154945098e+00, 1.611226935190232e-06, 8.326787061623991e-01, 9.581198853245977e-01, 9.135248555630331e-01, -3.928836616831052e-01, 4.793691545463666e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 8.486798383859149e-08
86, 6.117322464620223e-01, 4.808206217623583e-02, 8.566337995390949e-01, 9.329305771977464e-01, -2.444488871455548e-02, 2.540936821206212e+00, 1.644517335374813e-06, 8.130306589574674e-01, 9.490994394511542e-01, 9.451120019443964e-01, -4.390188340437039e-01, 4.760831457202311e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 8.983043701709800e-08
87, 6.056549073847806e-01, 4.823362350646408e-02, 8.524740215272001e-01, 9.289051786782003e-01, -2.218452342570008e-02, 2.529074705156928e+00, 1.612077210590472e-06, 8.090766165666312e-01, 9.490924018038429e-01, 9.455745703543266e-01, -4.483032390188992e-01, 4.760805757606295e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 8.254579643207069e-08
88, 5.995482793415453e-01, 4.837929137384652e-02, 8.418891219452648e-01, 9.404212581360966e-01, -2.252122040703361e-02, 2.510553345388931e+00, 1.678390559194122e-06, 7.940037869231114e-01, 9.431215658048773e-01, 9.723982841850549e-01, -4.836954378625168e-01, 4.738966492768082e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 9.572564479257282e-08
89, 5.934122329976383e-01, 4.851923399923138e-02, 8.529864746090229e-01, 9.221677557967698e-01, -1.990389111599395e-02, 2.529769840935879e+00, 1.615707399800880e-06, 8.124230535448134e-01, 9.524454111856788e-01, 9.364505736712890e-01, -4.404455397181991e-01, 4.773038974461768e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 8.833658934207129e-08
90, 5.872466377959145e-01, 4.865361937677193e-02, 8.805366100922727e-01, 9.230110281357928e-01, -1.934798085468974e-02, 2.600759739321270e+00, 1.701909275427408e-06, 8.467120126302843e-01, 9.615863814470543e-01, 9.036425986383806e-01, -3.599323456600820e-01, 4.806277091028723e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.204378245532294e-07
