"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Nu_Tilde","Pressure","Temperature","Mach","Pressure_Coefficient","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus","Eddy_Viscosity"
29, 9.145513618593590e-01, 2.900297850365648e-02, 8.765095835895472e-01, 7.579942128441862e-01, -1.908378147307923e-01, 2.486781858185712e+00, 1.122057250235661e-06, 8.553019918859439e-01, 9.758044953521758e-01, 7.629733638580881e-01, -3.397623934302058e-01, 4.857654627821020e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.134564857314104e-08
30, 9.100301682510642e-01, 3.012982323387875e-02, 8.789946631446113e-01, 7.550141330320534e-01, -1.869708492613406e-01, 2.493655111306213e+00, 1.167288008375759e-06, 8.598037708334865e-01, 9.781672254499598e-01, 7.561752717553136e-01, -3.291918596001537e-01, 4.866154885217137e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.507597577892634e-08
31, 9.054835669898407e-01, 3.124497260125603e-02, 8.811305899323122e-01, 7.552221415019129e-01, -1.839903458539425e-01, 2.499463680208729e+00, 1.219476808991908e-06, 8.626405500286111e-01, 9.790155510261861e-01, 7.535219638666878e-01, -3.225308771752345e-01, 4.869204268004782e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.000682877799938e-08
32, 9.009114087099670e-01, 3.234805240055729e-02, 8.844720983660423e-01, 7.516960680323349e-01, -1.797646491105335e-01, 2.508978011930359e+00, 1.274508108414496e-06, 8.685134993547170e-01, 9.819569220546279e-01, 7.452886974898857e-01, -3.087407266020545e-01, 4.879766726212214e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.604463051973344e-08
33, 8.963135456094544e-01, 3.343868445356752e-02, 8.874529846618293e-01, 7.523124398588673e-01, -1.769170243244781e-01, 2.518047668696239e+00, 1.334048459270400e-06, 8.726150600583555e-01, 9.832803259891815e-01, 7.422302106510730e-01, -2.991099369344520e-01, 4.884513730271024e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 4.383729840539837e-08
34, 8.916898336499535e-01, 3.451648893418487e-02, 8.905305659497412e-01, 7.492344663326878e-01, -1.730526463880562e-01, 2.526466438662406e+00, 1.385775697766758e-06, 8.777894483203992e-01, 9.856926666904984e-01, 7.350555249625607e-01, -2.869600631154334e-01, 4.893158216512991e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 5.117811913972279e-08
35, 8.870401315950670e-01, 3.558108362912232e-02, 8.919353855854214e-01, 7.470687296083810e-01, -1.698041854334694e-01, 2.530412259946384e+00, 1.439674651675772e-06, 8.805533191855217e-01, 9.872389114908486e-01, 7.306177423739384e-01, -2.804702752288867e-01, 4.898693340147346e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 5.934438550329338e-08
36, 8.823642965008814e-01, 3.663208499153120e-02, 8.961169823346694e-01, 7.431394845801025e-01, -1.653753857224208e-01, 2.540360654317003e+00, 1.488139495114537e-06, 8.867849653021834e-01, 9.895861620564617e-01, 7.217896429652539e-01, -2.658378761571723e-01, 4.907087268965645e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 6.839652957411501e-08
37, 8.776621953888699e-01, 3.766910726613745e-02, 8.982662444055928e-01, 7.442830385795797e-01, -1.626692264001794e-01, 2.546736985459586e+00, 1.544922774069089e-06, 8.894639514688299e-01, 9.902007973787463e-01, 7.203439230725666e-01, -2.595474042715554e-01, 4.909283543051775e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 7.994832519796244e-08
38, 8.729336930690386e-01, 3.869176284901964e-02, 9.006803268602377e-01, 7.425640064448169e-01, -1.589530797129785e-01, 2.552678317093838e+00, 1.590448824323213e-06, 8.930198155476470e-01, 9.914947500415656e-01, 7.156205290453411e-01, -2.511979535370362e-01, 4.913904912135252e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 9.014567798429258e-08
39, 8.681786581735466e-01, 3.969966480246869e-02, 9.015522313153439e-01, 7.414539641261174e-01, -1.558410475110296e-01, 2.554792979237376e+00, 1.634140880183682e-06, 8.945722874135517e-01, 9.922578596565518e-01, 7.130238385509995e-01, -2.475526265296523e-01, 4.916628903534415e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.000181052540237e-07
40, 8.633969644471223e-01, 4.069242255465703e-02, 9.061781510186658e-01, 7.372598688946256e-01, -1.512178976872615e-01, 2.565581661979325e+00, 1.670750934669471e-06, 9.012199470989128e-01, 9.945284446395234e-01, 7.038541649230240e-01, -2.319433946207550e-01, 4.924727554965531e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.108211230351007e-07
41, 8.585884875101593e-01, 4.166964774309813e-02, 9.084552628584146e-01, 7.399674543489856e-01, -1.487714579302712e-01, 2.572572271964389e+00, 1.720578327233612e-06, 9.036105632751736e-01, 9.946671016380075e-01, 7.040619407011451e-01, -2.263300383319863e-01, 4.925221801752071e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.255124475832353e-07
42, 8.537531057680366e-01, 4.263094916535628e-02, 9.110431358034520e-01, 7.391970837704306e-01, -1.451626200448677e-01, 2.579695899366631e+00, 1.756495465714882e-06, 9.072992937043987e-01, 9.958905984229257e-01, 7.002743728798283e-01, -2.176686068742399e-01, 4.929581443278179e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.368179131322122e-07
43, 8.488907041765632e-01, 4.357593764587050e-02, 9.108166804691721e-01, 7.400579575435942e-01, -1.424409914890659e-01, 2.579449739264837e+00, 1.790364418695449e-06, 9.070621058895659e-01, 9.958777933473154e-01, 7.007557585684763e-01, -2.182255426656195e-01, 4.929535829803467e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.462170977237221e-07
44, 8.440011661663779e-01, 4.450422269489356e-02, 9.128740931994141e-01, 7.393795273199212e-01, -1.385646002168101e-01, 2.584577843081934e+00, 1.811605840918788e-06, 9.098529811937980e-01, 9.966905490821545e-01, 6.976023894122290e-01, -2.116723462153705e-01, 4.932430376964507e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.541257071328789e-07
45, 8.390843842891075e-01, 4.541541593345722e-02, 9.150604611141772e-01, 7.446931565729089e-01, -1.363048328062148e-01, 2.591545903440045e+00, 1.841871131348716e-06, 9.113486269160698e-01, 9.959436186395947e-01, 7.006510722178763e-01, -2.081604514979107e-01, 4.929770305487395e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.668792268281618e-07
46, 8.341402494660850e-01, 4.630912853639832e-02, 9.177272700256676e-01, 7.438920644147372e-01, -1.325707321271216e-01, 2.598628700944789e+00, 1.860109668446087e-06, 9.150244482597629e-01, 9.970548747387347e-01, 6.968864277412624e-01, -1.995293315963113e-01, 4.933727488517162e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.752446426085424e-07
47, 8.291686608236826e-01, 4.718497452293414e-02, 9.173091541640315e-01, 7.445583751731129e-01, -1.297396943358763e-01, 2.597842977080425e+00, 1.879101598276897e-06, 9.145991199464952e-01, 9.970456697120764e-01, 6.973594040299903e-01, -2.005280361921310e-01, 4.933694718814245e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.806536872073387e-07
48, 8.241695188937116e-01, 4.804256784175382e-02, 9.197241761611055e-01, 7.447368844829824e-01, -1.259120648917424e-01, 2.603851966832661e+00, 1.883730026124352e-06, 9.174847077516651e-01, 9.975650651929280e-01, 6.949132497388564e-01, -1.937524472817104e-01, 4.935543510590748e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.835255418161493e-07
49, 8.191427288939808e-01, 4.888152653281810e-02, 9.204127248079801e-01, 7.539551300867594e-01, -1.241885673139786e-01, 2.607421997391862e+00, 1.899630996694075e-06, 9.160972069636089e-01, 9.953113231400929e-01, 7.032866920243763e-01, -1.970104091208583e-01, 4.927517679115490e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.911538157134599e-07
50, 8.140881989213744e-01, 4.970146921602405e-02, 9.203959280146581e-01, 7.569763086346744e-01, -1.209808362458903e-01, 2.608607388453922e+00, 1.904237395683443e-06, 9.157480196074558e-01, 9.949500989022974e-01, 7.056995285003294e-01, -1.978303287135911e-01, 4.926230442658583e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.933190386579382e-07
51, 8.090058416026387e-01, 5.050201934096480e-02, 9.194059067228390e-01, 7.608056045726553e-01, -1.182198696292675e-01, 2.606895425577231e+00, 1.907018194170472e-06, 9.138050927730098e-01, 9.939082249647571e-01, 7.099210484732879e-01, -2.023924749389268e-01, 4.922516327048512e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.937550132674570e-07
52, 8.038955748597574e-01, 5.128280143993947e-02, 9.197616761804972e-01, 7.602694829906357e-01, -1.142817182068768e-01, 2.608194741555192e+00, 1.901810288269308e-06, 9.147511242656320e-01, 9.945523367143622e-01, 7.083800293664447e-01, -2.001711180012397e-01, 4.924812721488219e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.916188510094612e-07
53, 7.987573180244905e-01, 5.204344621739283e-02, 9.203088164983908e-01, 7.686486813852001e-01, -1.120902828856086e-01, 2.611442754010437e+00, 1.908879342319761e-06, 9.134504588738890e-01, 9.925477649441665e-01, 7.160180263612642e-01, -2.032251834463017e-01, 4.917663463126517e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.960380928874494e-07
54, 7.935909951790290e-01, 5.278358635273368e-02, 9.198527151448236e-01, 7.713005970552134e-01, -1.086413188171110e-01, 2.611272658809642e+00, 1.903672351332276e-06, 9.125950000693547e-01, 9.921099161246415e-01, 7.185011888210892e-01, -2.052338685325568e-01, 4.916100890056806e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.938399294576666e-07
55, 7.883965360979471e-01, 5.350286102036207e-02, 9.178201465891876e-01, 7.772251094046866e-01, -1.060730099520411e-01, 2.607300478444000e+00, 1.900288936973117e-06, 9.088350208970630e-01, 9.902103634077818e-01, 7.258866875866361e-01, -2.140625976869938e-01, 4.909317719725964e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.911805005749693e-07
56, 7.831738729752528e-01, 5.420091252377324e-02, 9.170351766305502e-01, 7.790559164851777e-01, -1.022757744560215e-01, 2.605628960513972e+00, 1.885197330777362e-06, 9.076027788414147e-01, 9.897142464874763e-01, 7.279043724876924e-01, -2.169559997149086e-01, 4.907545010846403e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.849460018259379e-07
57, 7.779229408990989e-01, 5.487739106933626e-02, 9.158716298571152e-01, 7.884949598309613e-01, -9.983181139843891e-02, 2.604064290858006e+00, 1.876948993237896e-06, 9.036826527842901e-01, 9.866913913746550e-01, 7.383511319272789e-01, -2.261607664499622e-01, 4.896733884887159e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.827827590036126e-07
58, 7.726435797665415e-01, 5.553196261355745e-02, 9.136511922573206e-01, 7.884844105292629e-01, -9.596310078452977e-02, 2.598734310653968e+00, 1.864067549012406e-06, 9.013848731581192e-01, 9.865743960023786e-01, 7.397357499436084e-01, -2.315561351598590e-01, 4.896315110946790e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.765981653843518e-07
59, 7.673352355267073e-01, 5.616434638327258e-02, 9.111657198170662e-01, 7.919791779399132e-01, -9.273872148916761e-02, 2.593121768877911e+00, 1.854294859886891e-06, 8.976843067127566e-01, 9.852042138865625e-01, 7.451547866824344e-01, -2.402453585217512e-01, 4.891408758226652e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.719073188766384e-07
60, 7.619984337412089e-01, 5.677413627563356e-02, 9.102633110434235e-01, 7.921784175074401e-01, -8.854083825099646e-02, 2.590068129241390e+00, 1.833968828355870e-06, 8.964223445242683e-01, 9.847945464227384e-01, 7.457873107270475e-01, -2.432085457775235e-01, 4.889941133915077e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.639638505461097e-07
61, 7.566331258712373e-01, 5.736100890636033e-02, 9.085432182838080e-01, 8.029258485932109e-01, -8.604573728264625e-02, 2.587217476111025e+00, 1.826035253365500e-06, 8.913398758722679e-01, 9.810649157185540e-01, 7.583969014172806e-01, -2.551425850655866e-01, 4.876565263406466e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.612565458942167e-07
62, 7.512392667424024e-01, 5.792464683980719e-02, 9.050964968223063e-01, 8.052256035821557e-01, -8.229779234498701e-02, 2.579405469731614e+00, 1.814631673165275e-06, 8.869906189849536e-01, 9.799956381436448e-01, 7.634895751172237e-01, -2.653549850076228e-01, 4.872725579539546e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.552849955987611e-07
63, 7.458168153939478e-01, 5.846474284641636e-02, 9.014531908612566e-01, 8.096005833801804e-01, -7.890544404181864e-02, 2.570905583105259e+00, 1.802910548654563e-06, 8.815594529276223e-01, 9.779314798202359e-01, 7.711916548561148e-01, -2.781077934450495e-01, 4.865307233621224e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.499009231926949e-07
64, 7.403657326265588e-01, 5.898099734912458e-02, 8.977617949883953e-01, 8.089153105180485e-01, -7.479658480423351e-02, 2.561229862957565e+00, 1.787066115702897e-06, 8.774733234566651e-01, 9.774010526567435e-01, 7.735532173382915e-01, -2.877023493550646e-01, 4.863399633165521e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.423288242669775e-07
65, 7.348859840364899e-01, 5.947312117152493e-02, 8.956036792054871e-01, 8.158636045713118e-01, -7.140742651929656e-02, 2.556641552911140e+00, 1.777195359132422e-06, 8.728733057539549e-01, 9.746200535132941e-01, 7.828473719263490e-01, -2.985035555697497e-01, 4.853389428707805e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.393737818871898e-07
66, 7.293775373537283e-01, 5.994083462002116e-02, 8.916639961691929e-01, 8.164067443430716e-01, -6.740633801025359e-02, 2.546746421823815e+00, 1.768049240643033e-06, 8.681791826164026e-01, 9.736618124610987e-01, 7.868872700398745e-01, -3.095257288052911e-01, 4.849936823850406e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.344078323003028e-07
67, 7.238403632095679e-01, 6.038386855680895e-02, 8.885162487295579e-01, 8.210709827125212e-01, -6.391830056927986e-02, 2.539865678253631e+00, 1.763424782270261e-06, 8.632775702461923e-01, 9.715945785803546e-01, 7.947321110746794e-01, -3.210351032070246e-01, 4.842482465738171e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.320780822442183e-07
68, 7.182744349973739e-01, 6.080196532652124e-02, 8.827399649030867e-01, 8.232621438647877e-01, -6.009917274756008e-02, 2.525431643591382e+00, 1.743149490741231e-06, 8.557959451143473e-01, 9.694768325214578e-01, 8.026510275388363e-01, -3.386025520936711e-01, 4.834837469169690e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.233042119661184e-07
69, 7.126797294113154e-01, 6.119487770744177e-02, 8.786094727498490e-01, 8.287300434439208e-01, -5.622077859935833e-02, 2.514645488113616e+00, 1.720251309620318e-06, 8.488022375641616e-01, 9.660745346935569e-01, 8.129146197413777e-01, -3.550243318207907e-01, 4.822537220154085e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.165627957559835e-07
70, 7.070562246073957e-01, 6.156237202489208e-02, 8.748066543705662e-01, 8.317915155265928e-01, -5.244247053833006e-02, 2.507207548863664e+00, 1.710996776002229e-06, 8.440759655415193e-01, 9.648714505365097e-01, 8.197192081953250e-01, -3.661219931870025e-01, 4.818182393048579e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.125231931309266e-07
71, 7.014039009488315e-01, 6.190422532569739e-02, 8.733150881640270e-01, 8.361447457965607e-01, -4.871584612555643e-02, 2.505638908351091e+00, 1.704353265663185e-06, 8.416007712512000e-01, 9.636851379958405e-01, 8.256857019019636e-01, -3.719339455921854e-01, 4.813885532966092e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.110688508589105e-07
72, 6.957227409624610e-01, 6.222022951732343e-02, 8.667234501911369e-01, 8.377349452494731e-01, -4.507839211076656e-02, 2.489547375431883e+00, 1.681782821227346e-06, 8.334068451876590e-01, 9.615602820067568e-01, 8.342604402981210e-01, -3.911739335313726e-01, 4.806182421139901e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.021588695623763e-07
73, 6.900127287725411e-01, 6.251018830840752e-02, 8.629588888446053e-01, 8.445213132490906e-01, -4.127679529761003e-02, 2.480367935737692e+00, 1.661773921407923e-06, 8.264567731406954e-01, 9.577012112908627e-01, 8.461738257905739e-01, -4.074932536378898e-01, 4.792169911614813e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 9.699798027844570e-08
74, 6.842738496045115e-01, 6.277392067913561e-02, 8.567146400092277e-01, 8.469012165603971e-01, -3.759909166783113e-02, 2.465865065576558e+00, 1.653415522222733e-06, 8.185759593392750e-01, 9.554826322688474e-01, 8.555565692394749e-01, -4.259980291648469e-01, 4.784100962207341e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 9.313574695872902e-08
75, 6.785060905739997e-01, 6.301125936097399e-02, 8.539807743357631e-01, 8.504878755709918e-01, -3.319843916555722e-02, 2.459909533244087e+00, 1.638247150196817e-06, 8.143038432778740e-01, 9.535388474187252e-01, 8.626158525027240e-01, -4.360292963325960e-01, 4.777023510618995e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 8.998577943494969e-08
76, 6.727094387984163e-01, 6.322205200194965e-02, 8.494447747530129e-01, 8.530300337210316e-01, -2.948337183022817e-02, 2.449770335945383e+00, 1.633018399687394e-06, 8.083773817506117e-01, 9.516538399870172e-01, 8.705323289672383e-01, -4.499450977960652e-01, 4.770152981726875e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 8.707611991688390e-08
77, 6.668838828775120e-01, 6.340616234504343e-02, 8.479642193582709e-01, 8.577319963719844e-01, -2.505195989111886e-02, 2.447522769837622e+00, 1.617175911056603e-06, 8.053386247979408e-01, 9.497318476567459e-01, 8.775961840473406e-01, -4.570803400067134e-01, 4.763140442366897e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 8.496122659831481e-08
78, 6.610294112450100e-01, 6.356346868870380e-02, 8.439770517953622e-01, 8.571656524364580e-01, -2.129451579794539e-02, 2.437913923646679e+00, 1.602590425217796e-06, 8.009460428599439e-01, 9.490140059568208e-01, 8.813892899577098e-01, -4.673944706021792e-01, 4.760519470428216e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 8.030907892403617e-08
79, 6.551460125185191e-01, 6.369386718067822e-02, 8.418838176136562e-01, 8.582148579790413e-01, -1.709548039269837e-02, 2.433160845013156e+00, 1.591005517697011e-06, 7.982223708144938e-01, 9.481383940566502e-01, 8.849732214792086e-01, -4.737898684735282e-01, 4.757321071160187e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 7.784065321875580e-08
80, 6.492336751200715e-01, 6.379726923449537e-02, 8.378357590628936e-01, 8.597183787844234e-01, -1.332922086513259e-02, 2.424404320263319e+00, 1.578338082015595e-06, 7.932848110122981e-01, 9.468261558799721e-01, 8.913543105443379e-01, -4.853836502951579e-01, 4.752524939262837e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 7.417523421584131e-08
81, 6.432923868762040e-01, 6.387360436559400e-02, 8.367918809141488e-01, 8.631194327266530e-01, -9.131344486700839e-03, 2.422477469272627e+00, 1.559471930696526e-06, 7.909159959229021e-01, 9.451764697559806e-01, 8.967208571780497e-01, -4.909458159037707e-01, 4.746490614879922e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 7.135736291657160e-08
82, 6.373221347797469e-01, 6.392281937583136e-02, 8.353298109522752e-01, 8.660882912919986e-01, -5.384434483478765e-03, 2.421198219897926e+00, 1.549869212989754e-06, 7.888764746481876e-01, 9.443892272309414e-01, 9.017227968953417e-01, -4.957347735320099e-01, 4.743609084471985e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 6.911958455702986e-08
83, 6.313229047285497e-01, 6.394487848595214e-02, 8.346596181098005e-01, 8.678896201677913e-01, -1.391456432212408e-03, 2.420969466938621e+00, 1.539830156752252e-06, 7.878988035772923e-01, 9.439761867976740e-01, 9.045052937593822e-01, -4.980304227075882e-01, 4.742096746464070e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 6.745070675445298e-08
84, 6.252946810599029e-01, 6.393976535279303e-02, 8.322371112678693e-01, 8.660503976420751e-01, 2.474069722481659e-03, 2.415158455723497e+00, 1.529403102852255e-06, 7.858144118645333e-01, 9.442193831844227e-01, 9.051017110943355e-01, -5.029247396812874e-01, 4.742987245523174e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 6.489457527827603e-08
85, 6.192374463658362e-01, 6.390748101837981e-02, 8.320410107072601e-01, 8.684491299923605e-01, 6.534680357802546e-03, 2.415713853106003e+00, 1.517989140107206e-06, 7.849852005799295e-01, 9.434453235816684e-01, 9.082168601479371e-01, -5.048717935100743e-01, 4.740152504224448e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 6.344939436482284e-08
